Time,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15
1575104987000000000,90466344,90477560,90479868,90450928,90461168,90460284,90098200,90317808,90442332,90535936,90365080,90514472,90132816,90445000,90375232,90467080
1575104988000000000,90223104,90229964,90232292,90206580,90217192,90218520,89848224,90077708,90191060,90293276,90119232,90269528,89890676,90199044,90130764,90223280
1575104989000000000,84397184,84421216,84412936,84381148,84371932,85215516,84637572,85042724,84362756,84465716,84667120,84415980,84062148,84375760,84343036,85612524
1575104990000000000,84396812,84401860,84412936,84381052,84389136,84351096,83938352,84201576,84363212,84465716,84292844,84443672,84062520,84375760,84301204,84309040
1575104991000000000,84396812,84401860,84412936,84381052,84389136,84351096,83938352,84201576,84362688,84465716,84292844,84443672,84062852,84375760,84301188,84309164
1575104992000000000,83607764,83401008,83884180,83473672,83972756,83745968,83309832,83920348,83688644,83636956,83571728,84028156,82944088,83893444,83308188,83528132
1575104993000000000,81816884,81610748,82184688,81847720,82268960,82120760,81677368,82294024,82045852,81998784,81946520,82241960,81147316,82114908,81519448,81737920
1575104994000000000,80024640,79814504,80407640,80215316,80480500,80408716,80043880,80660256,80398376,80235816,80319484,80612868,79347008,80486660,79733544,79945180
1575104995000000000,78230580,78018352,78628240,78432996,78690240,78617712,78408128,79029280,78677896,78443944,78591684,78985336,77546780,78695904,78038060,78148248
1575104996000000000,76438460,76226728,76848152,76649568,76901780,76825220,76771104,77395264,77031988,76807356,76805772,77353056,75750004,76903164,76245628,76359784
1575104997000000000,74646216,73222724,75066708,75019460,75112668,75196600,74973712,75753744,75384760,75169060,75018328,75718172,72751272,75108252,73682700,74726188
1575104998000000000,72902576,72903908,72852936,72886264,72801492,72856192,72443184,72634612,72869584,72966356,72712816,72951452,72570616,72874656,72808248,72721972
1575104999000000000,72894932,72898948,72907120,72883340,72883728,72849836,72437044,72700400,72862140,72963008,72796636,72941900,72560940,72869508,72800652,72806200
1575105000000000000,72894932,72898948,72907120,72883804,72883728,72849836,72436848,72700400,72862140,72963008,72796736,72941820,72560940,72869508,72800908,72806696
1575105001000000000,72228776,72237436,72238668,72222084,72229192,72186344,71773412,72036780,72190716,72297852,72129952,72282472,71899320,72195212,72144292,72145260
1575105002000000000,72103600,72112260,72119760,72094296,72094708,72058788,71648920,71913972,72070816,72174236,72006948,72156800,71773896,72078352,72014772,72020156
1575105003000000000,71512980,71521160,71531884,71504232,71505536,71469852,71059936,71326088,71483004,71585436,71415736,71565416,71188288,71488292,71427220,71436444
1575105004000000000,71512980,71521160,71531884,71504404,71505536,71470100,71060120,71326360,71483004,71585436,71415736,71565964,71188288,71488292,71427272,71437064
1575105005000000000,71512980,71521684,71531884,71504692,71505536,71470100,71060088,71326360,71484212,71585436,71415744,71565964,71188792,71488292,71427496,71437236
1575105006000000000,71512980,71522516,71531884,71504692,71505536,71470108,71060120,71326360,71484852,71585504,71415744,71565964,71189560,71488292,71427528,71437236
1575105007000000000,71512756,71523456,71532388,71504692,71505536,71470116,71060120,71326360,71485256,71585504,71415744,71565884,71190000,71488416,71427528,71437236
1575105008000000000,71512860,71523456,71532388,71504876,71505536,71470628,71060200,71326360,71485468,71585504,71415744,71565884,71190000,71488416,71427528,71437348
1575105009000000000,71513956,71523456,71532388,71504828,71505536,71470504,71060200,71326360,71485468,71585504,71415868,71565884,71190000,71488416,71427452,71437428
1575105010000000000,71514824,71523492,71532388,71504672,71505536,71470512,71060168,71326360,71485468,71585472,71415868,71565884,71190000,71488808,71427452,71437428
1575105011000000000,71514900,71523492,71532388,71504672,71505536,71470512,71060200,71326360,71485592,71586716,71415868,71565916,71190000,71489340,71427452,71437428
1575105012000000000,71514932,71523492,71532388,71504704,71505536,71470512,71060216,71326360,71485640,71588748,71415868,71565940,71190000,71489732,71427452,71437596
1575105013000000000,71514932,71523616,71532388,71504704,71505536,71470512,71058448,71326360,71485640,71589268,71415868,71565972,71190000,71489700,71427452,71437596
1575105014000000000,71514932,71523616,71532428,71504704,71505536,71470528,71058768,71326484,71485764,71589392,71415868,71565972,71190000,71489700,71427404,71437548
1575105015000000000,71514932,71523616,71532428,71504852,71505536,71470528,71058832,71326484,71485764,71589516,71416372,71565956,71190000,71489732,71427428,71437540
1575105016000000000,71515064,71523888,71532428,71505148,71505536,71470536,71058848,71326484,71485764,71589516,71416372,71566064,71190000,71489700,71427444,71437648
1575105017000000000,71515064,71524104,71532428,71505240,71505536,71470536,71058880,71326484,71485764,71589516,71416372,71566016,71190032,71489732,71427412,71437632
1575105018000000000,71515064,71524136,71532428,71505272,71505536,71470496,71058708,71326484,71485764,71589612,71416372,71566016,71190280,71489732,71427628,71437632
1575105019000000000,71515064,71524136,71532428,71500600,71505536,71466144,71058708,71326484,71485764,71584772,71416372,71566032,71190288,71489700,71427596,71437632
1575105020000000000,71515064,71524136,71532428,71501560,71505536,71466400,71058692,71326484,71485764,71585908,71416372,71565924,71190444,71489700,71427628,71437632
1575105021000000000,71515096,71524136,71532428,71501560,71505536,71466400,71058600,71326484,71485764,71585920,71416372,71565892,71190460,71489700,71427800,71437836
1575105022000000000,71515344,71524136,71532428,71501776,71505536,71466400,71058732,71326484,71485764,71585952,71416372,71565892,71190460,71488620,71427800,71437804
1575105023000000000,71515344,71524136,71532428,71501776,71505536,71466400,71058700,71326484,71485764,71586592,71416372,71565892,71190460,71486720,71427768,71437804
1575105024000000000,71515344,71524168,71532428,71502376,71505536,71466912,71058748,71326484,71485764,71586624,71416372,71565892,71190460,71486868,71427720,71437788
1575105025000000000,71515344,71524168,71532428,71502508,71505996,71466912,71058780,71326484,71485764,71586764,71416372,71565900,71190460,71487104,71427752,71438012
1575105026000000000,71515344,71524168,71532428,71502508,71506120,71466912,71059432,71326484,71485764,71587628,71416372,71565900,71190460,71487172,71427784,71438012
1575105027000000000,71515344,71524168,71532428,71502508,71506736,71466912,71059432,71326484,71485764,71587628,71416372,71565852,71190460,71487204,71427784,71438012
1575105028000000000,71515344,71524200,71532428,71502540,71507420,71466912,71059384,71326484,71485764,71587628,71416496,71565884,71190460,71487204,71427784,71437948
1575105029000000000,71515344,71524324,71532428,71502612,71507420,71467416,71059384,71326484,71485764,71587736,71416496,71565884,71190460,71487368,71427956,71438100
1575105030000000000,71515344,71524324,71532428,71502612,71507452,71469008,71059400,71326484,71485764,71587736,71416496,71565916,71190460,71487368,71427956,71438100
1575105031000000000,71515344,71524324,71532428,71502612,71507452,71469936,71059400,71326484,71485764,71587768,71416620,71565916,71190708,71487912,71427956,71438100
1575105032000000000,71515376,71524332,71532428,71502548,71507452,71470000,71059448,71326484,71485764,71587768,71416620,71565948,71190740,71487976,71427956,71438068
1575105033000000000,71515376,71524332,71532960,71502548,71507452,71470000,71059448,71326484,71485764,71587768,71416540,71565916,71190708,71487976,71427956,71438268
1575105034000000000,71515376,71524332,71532960,71502548,71507452,71470476,71059448,71326484,71485764,71587768,71416540,71565916,71190708,71488024,71427908,71438244
1575105035000000000,71515688,71524332,71533572,71502548,71507452,71470508,71059448,71326484,71485764,71587768,71416540,71565916,71190708,71488024,71428040,71438244
1575105036000000000,71515688,71524452,71535428,71502564,71507452,71470508,71059448,71326484,71485764,71584072,71416540,71565884,71190740,71485892,71428008,71438244
1575105037000000000,71517176,71525228,71536328,71502472,71507576,71466832,71055728,71323452,71486392,71584104,71416916,71563912,71190740,71486484,71427668,71434524
1575105038000000000,71518412,71525228,71536636,71502900,71507328,71467112,71056148,71323452,71486392,71584104,71416916,71564856,71190772,71488756,71428356,71434352
1575105039000000000,71514380,71521196,71532852,71500900,71502908,71462832,71052368,71319544,71484564,71580072,71413008,71559816,71186740,71486780,71423308,71429396
1575105040000000000,71514380,71521196,71533612,71500852,71499688,71462832,71052616,71319544,71484564,71580072,71413008,71556988,71186740,71486780,71421044,71428656
1575105041000000000,71514256,71521196,71533732,71501108,71499688,71462832,71052708,71319544,71483968,71580072,71413008,71556988,71186740,71486780,71420680,71428496
1575105042000000000,71514288,71521196,71533800,71501264,71499688,71462864,71052832,71319544,71484464,71580576,71413008,71557276,71182244,71486812,71420680,71428544
1575105043000000000,71514312,71521196,71534124,71501512,71499688,71462864,71053300,71313888,71485888,71580576,71413008,71557896,71182244,71486812,71421028,71429440
1575105044000000000,71514436,71521196,71534124,71501560,71499688,71462864,71053348,71314976,71486060,71581084,71413008,71557920,71182244,71486760,71421244,71429392
1575105045000000000,71515800,71521196,71534124,71502036,71499720,71462864,71053524,71316200,71486060,71581084,71413008,71557952,71182244,71487140,71421532,71429452
1575105046000000000,71515800,71521196,71534124,71502052,71499720,71462864,71053540,71316200,71486100,71581084,71412664,71557968,71182244,71488112,71421516,71429468
1575105047000000000,71515800,71521196,71534172,71501988,71499720,71462488,71053524,71316200,71486100,71581084,71414312,71557920,71182244,71488236,71421516,71429328
1575105048000000000,71515828,71521196,71534172,71502020,71499720,71463116,71053492,71316584,71486436,71581084,71414312,71557936,71182244,71488548,71421596,71429296
1575105049000000000,71515860,71521196,71534172,71502260,71499752,71463824,71053492,71316584,71486436,71581084,71414360,71558076,71182244,71488548,71421676,71429344
1575105050000000000,71515860,71521196,71534204,71502260,71499752,71463840,71053492,71316616,71486404,71581084,71414360,71558188,71182756,71488548,71421676,71429376
1575105051000000000,71515812,71521196,71534204,71502260,71499752,71463824,71053556,71316616,71486468,71581084,71414360,71558896,71182756,71488548,71421824,71429784
1575105052000000000,71515812,71521196,71534204,71502228,71500264,71463824,71053636,71316956,71486436,71581084,71414360,71558912,71182756,71488548,71422400,71429784
1575105053000000000,71515780,71521196,71534236,71502308,71500264,71463824,71053636,71316956,71486436,71581084,71414360,71558912,71184732,71488564,71422368,71429784
1575105054000000000,71515780,71521196,71534268,71502340,71500264,71463824,71053636,71314532,71486436,71581084,71414360,71558944,71186460,71488564,71422352,71429604
1575105055000000000,71516100,71521196,71533276,71502340,71501324,71463824,71053636,71314704,71486436,71581084,71414360,71558944,71186460,71488564,71422352,71429604
1575105056000000000,71516100,71521196,71533276,71502388,71503052,71463824,71053888,71314788,71486452,71581084,71414360,71559084,71186584,71488596,71422352,71429908
1575105057000000000,71516100,71521196,71533276,71502388,71503084,71463824,71053888,71316348,71486452,71581084,71414360,71559036,71186584,71488596,71422532,71429908
1575105058000000000,71516100,71521196,71533276,71502460,71503084,71463824,71053840,71316348,71486484,71581084,71414360,71559036,71186584,71488664,71422532,71429908
1575105059000000000,71510740,71521196,71533276,71502412,71503208,71463856,71053840,71316232,71481664,71581084,71414360,71559068,71186708,71488664,71422532,71429876
1575105060000000000,71510740,71521196,71533276,71502380,71503208,71463856,71053972,71316232,71481416,71581084,71414392,71559280,71186708,71488664,71422532,71429908
1575105061000000000,71510740,71521196,71533276,71502504,71503208,71463856,71054004,71316744,71481416,71581084,71414392,71559280,71186708,71488664,71422580,71429956
1575105062000000000,71510740,71521196,71533276,71502504,71503332,71463888,71053972,71316744,71481424,71581084,71414392,71559280,71186784,71489736,71422580,71430080
1575105063000000000,71510740,71521196,71533308,71501148,71503332,71457760,71054004,71316840,71481424,71581084,71414392,71559280,71186864,71489736,71422548,71430080
1575105064000000000,71510740,71521196,71533340,71501668,71503332,71458264,71054052,71316840,71481424,71581084,71414392,71559328,71186864,71489736,71422500,71430188
1575105065000000000,71510740,71521196,71531328,71501700,71500808,71458264,71054052,71316840,71481424,71581084,71414392,71559496,71186864,71489736,71422500,71430188
1575105066000000000,71511252,71521196,71531328,71501700,71497920,71458264,71054052,71316840,71481424,71581084,71414392,71559496,71186864,71489824,71422648,71430188
1575105067000000000,71514112,71521196,71531376,71501668,71497920,71458264,71054052,71316840,71484928,71581084,71414516,71559416,71186864,71489872,71422648,71430188
1575105068000000000,71514112,71521196,71532104,71502584,71497920,71458780,71054128,71316840,71484928,71581084,71414516,71559448,71186896,71489808,71422648,71430244
1575105069000000000,71514112,71521196,71532104,71502536,71497920,71458620,71054128,71316840,71484928,71581084,71414516,71560384,71186896,71489808,71423048,71431020
1575105070000000000,71514112,71521196,71532104,71502412,71497920,71458620,71054260,71316840,71484928,71581084,71414516,71560384,71186896,71487760,71423048,71431020
1575105071000000000,71514236,71521196,71532104,71502412,71497920,71458620,71054324,71316840,71484928,71581084,71414516,71560384,71186896,71487760,71423136,71430988
1575105072000000000,71514360,71521196,71532104,71502400,71497920,71458632,71054372,71316840,71484928,71581084,71414516,71560432,71186896,71487760,71423136,71431060
1575105073000000000,71514360,71521196,71532104,71500984,71497920,71458632,71054372,71316840,71484936,71581084,71414516,71560464,71186896,71487760,71423136,71431060
1575105074000000000,71514360,71521196,71532104,71501456,71498432,71458632,71054372,71316840,71484936,71581084,71414516,71560432,71186896,71487760,71423088,71431012
1575105075000000000,71514360,71521196,71531820,71501540,71497388,71458632,71054464,71316840,71484936,71581084,71414516,71560604,71186896,71487760,71423164,71430996
1575105076000000000,71514360,71521196,71531820,71501620,71497396,71458632,71054480,71316840,71484936,71581084,71414516,71560620,71186896,71487760,71423212,71431260
1575105077000000000,71514252,71520628,71531820,71501588,71500564,71462304,71054496,71316840,71484936,71581084,71414516,71560672,71187492,71487760,71423180,71431308
1575105078000000000,71515244,71522592,71531820,71501588,71500564,71462928,71054448,71316840,71484936,71581084,71414516,71560720,71187740,71487760,71423164,71431340
1575105079000000000,71515368,71522592,71531820,71501572,71501152,71462928,71054448,71316840,71484936,71581084,71414516,71560720,71187740,71487760,71423172,71431292
1575105080000000000,71515368,71522592,71531820,71501456,71501120,71462844,71054448,71316840,71484936,71581084,71414516,71560720,71187896,71488140,71423172,71431324
1575105081000000000,71515368,71517440,71531820,71501456,71493264,71462752,71054448,71316840,71484936,71580008,71414640,71560704,71187880,71488620,71414128,71431388
1575105082000000000,71515368,71517944,71531820,71501424,71495372,71462752,71054448,71316840,71484936,71580512,71414640,71560704,71187880,71488620,71419328,71431388
1575105083000000000,71515368,71517928,71531820,71499084,71495372,71462736,71054448,71316840,71484936,71580512,71414544,71560704,71187896,71488744,71419672,71431496
1575105084000000000,71515368,71517928,71531820,71499472,71495372,71462860,71054496,71316840,71484936,71580512,71414544,71560876,71187896,71488744,71419896,71431448
1575105085000000000,71515368,71517928,71524516,71499504,71493420,71462860,71054652,71316840,71484936,71580512,71414544,71560876,71187896,71488744,71420152,71431600
1575105086000000000,71515744,71517928,71525324,71499504,71497344,71462860,71054652,71316840,71484936,71580512,71414544,71560892,71187896,71488972,71420152,71431600
1575105087000000000,71515904,71517928,71525372,71499664,71497444,71463192,71054684,71316840,71484936,71583280,71414544,71560844,71187896,71489052,71420152,71431600
1575105088000000000,71515936,71517928,71525372,71499696,71497476,71463224,71054636,71316840,71484936,71583676,71414544,71560844,71187928,71489052,71420800,71431600
1575105089000000000,71515920,71517928,71525372,71499648,71497556,71463224,71054636,71317348,71484936,71585360,71414544,71560844,71187928,71489052,71420880,71431860
1575105090000000000,71515920,71518432,71525372,71499524,71497556,71463216,71054636,71317348,71484936,71585312,71414544,71561156,71187928,71489052,71420880,71431988
1575105091000000000,71515920,71518432,71525372,71499492,71498068,71463216,71054604,71317348,71485700,71584240,71414544,71561156,71187928,71489052,71420880,71431988
1575105092000000000,71515952,71518432,71525372,71499492,71498068,71463216,71054636,71317348,71485964,71584340,71414544,71561204,71187928,71489004,71421248,71431988
1575105093000000000,71515952,71518432,71525372,71494376,71498068,71463216,71054652,71317348,71486472,71584340,71414544,71561204,71187928,71489004,71421216,71431988
1575105094000000000,71515952,71518432,71525404,71494768,71498068,71463216,71054652,71317348,71486536,71584340,71415196,71561252,71187928,71489004,71421168,71431940
1575105095000000000,71516008,71518432,71523140,71494768,71494044,71463216,71054652,71317348,71486536,71584340,71416292,71561252,71187960,71489004,71421200,71432120
1575105096000000000,71515992,71518432,71523140,71495080,71494044,71463216,71054652,71317348,71486576,71584340,71416292,71561252,71187960,71489004,71421200,71432120
1575105097000000000,71515992,71518432,71523140,71496024,71494044,71463216,71054684,71313624,71486576,71584340,71416292,71561204,71187960,71484548,71421304,71432120
