Time,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15
1575080881000000000,90471416,90474356,90486304,90442636,90460016,90453976,90095040,90326296,90442004,90546472,90370680,90515316,90130928,90447604,90377052,90463456
1575080882000000000,90460132,90462076,90471616,90431628,90448240,90444668,90083252,90312648,90421540,90535668,90361112,90503520,90121728,90432292,90362452,90449356
1575080883000000000,88613448,88622328,88626192,88582680,88606064,88583388,88226264,88458096,88579012,88692332,88519096,88663560,88278324,88591780,88518924,88590336
1575080884000000000,87472616,87287904,87296104,87245620,87462924,87092652,86923756,86966468,87299800,87550088,87394500,87337008,87133880,87360004,87186356,87111200
1575080885000000000,85843036,85654880,85174960,85132660,85676944,85130116,85293608,85005168,85655780,85912660,85768712,85210720,85498748,85572908,85557660,85140656
1575080886000000000,86031368,86034312,86038600,86007400,86013920,86053892,85604680,85806436,85909404,86117644,85954660,86067192,85743980,85956244,85938016,85899132
1575080887000000000,84642516,84651380,84652192,84613916,84634648,84611280,84254892,84485820,84608344,84719756,84547260,84691780,84304064,84619732,84550240,84621016
1575080888000000000,84642640,84651380,84652192,84613916,84634648,84611280,84255132,84485820,84608344,84719756,84547260,84691780,84304228,84619856,84550468,84621192
1575080889000000000,84643872,84651380,84651656,84614392,84634648,84611280,84255100,84485820,84608840,84719756,84546592,84692404,84304228,84620360,84551592,84621328
1575080890000000000,84644564,84651380,84650160,84615380,84635152,84611288,84255588,84485820,84609636,84719756,84544244,84692568,84304228,84620360,84551788,84621420
1575080891000000000,84644564,84651380,84651112,84615604,84635880,84611660,84256392,84485820,84610292,84719756,84544824,84692568,84304800,84620484,84552248,84621964
1575080892000000000,84644596,84651380,84651732,84615644,84636724,84613252,84256392,84485820,84611448,84719756,84545840,84692708,84306360,84620484,84552248,84621996
1575080893000000000,84645256,84651892,84651732,84615612,84636800,84613376,84256676,84485820,84611448,84719756,84545908,84693212,84306968,84620484,84552920,84622076
1575080894000000000,84645272,84651892,84652820,84616900,84637600,84613416,84256676,84485820,84612604,84719756,84546080,84693376,84306968,84620484,84552996,84622076
