Time,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15
1575092996000000000,90466952,90485696,90484164,90456296,90460236,90452460,90096132,90326152,90439876,90527276,90368380,90526808,90139756,90435300,90379592,90473500
1575092997000000000,90463160,90483476,90480676,90454240,90457636,90450928,90093680,90323728,90433708,90524292,90367808,90524200,90137568,90433752,90376776,90470668
1575092998000000000,87122928,87139212,87138812,87104344,87112472,87116860,86758284,86986292,87091456,87184492,87024816,87178688,86793104,87095056,87047088,87135592
1575092999000000000,87122928,87138884,87138812,87104344,87112472,87084440,86730032,86945412,87091100,87184492,87022528,87177416,86792416,87095056,87033944,87089476
1575093000000000000,86053792,86085408,85883984,86055544,86106720,86127628,85754424,85773056,86094776,86155108,85830200,86176004,85552004,85870848,85842856,85914700
1575093001000000000,84390624,84452688,84096672,84433872,84483124,84499940,84123484,84125812,84452412,84517184,84046516,84548532,83758272,84080712,84055688,84223292
1575093002000000000,82596800,82670616,82309328,82809036,82856056,82867692,82489724,82491300,82807728,82882052,82259112,82918424,81958956,82288716,82264684,82586764
1575093003000000000,80786972,80805684,80801212,80767564,80776532,80742716,80394164,80608588,80755584,80844176,80682772,80838816,80451080,80757340,80694444,80748700
1575093004000000000,80786972,80805684,80801220,80761644,80776532,80742592,80391684,80604004,80755584,80844176,80682896,80835436,80451080,80757340,80693824,80746872
1575093005000000000,80357116,80375084,80370412,80336024,80342856,80315912,79965952,80177180,80323184,80416652,80257660,80406880,80023300,80326508,80266840,80320932
1575093006000000000,80007156,80021184,80017128,79981812,79989392,79959220,79612236,79821232,79970444,80066516,79906612,80051992,79674240,79973792,79911912,79971584
1575093007000000000,80007740,80021184,80017128,79981812,79989392,79959220,79612708,79821232,79970444,80066516,79906612,80051992,79674752,79973792,79912540,79971632
1575093008000000000,80008116,80021184,80017756,79982284,79989392,79959220,79612860,79821232,79970444,80066516,79906612,80052256,79674752,79973792,79912912,79971704
1575093009000000000,80008864,80021688,80018692,79982236,79989392,79959580,79613108,79821748,79970444,80066516,79906612,80052256,79674752,79973792,79913096,79971704
1575093010000000000,80009632,80021688,80019048,79982236,79989392,79960500,79613244,79821748,79970900,80066516,79906612,80052368,79674752,79973792,79913096,79971704
1575093011000000000,80009792,80021688,80019204,79982236,79989392,79961512,79614132,79821748,79971008,80066516,79906612,80052368,79675256,79973792,79913568,79971824
1575093012000000000,80009800,80021688,80019708,79982452,79989392,79961512,79614132,79821756,79970992,80067020,79906612,80052688,79675256,79973792,79913680,79971848
1575093013000000000,80010048,80022204,80019708,79982452,79989392,79961512,79614164,79821756,79970992,80067056,79906612,80052688,79675256,79974296,79913640,79971848
1575093014000000000,80010048,80022204,80019708,79982420,79989392,79961544,79614348,79821764,79970948,80067700,79906612,80052688,79675256,79974296,79913592,79971832
1575093015000000000,80010128,80022204,80019832,79982452,79989392,79961544,79614620,79821764,79970948,80067716,79906612,80052928,79675256,79974296,79913584,79971816
1575093016000000000,80010128,80022204,80019832,79982500,79989392,79961544,79614636,79822316,79970948,80067800,79906612,80053092,79675388,79974396,79913600,79971832
1575093017000000000,80010128,80022204,80019832,79982500,79989392,79961576,79614636,79823376,79971452,80067964,79906612,80053012,79675388,79974900,79913568,79971800
1575093018000000000,80010128,80022204,80019832,79982500,79989392,79961576,79614588,79823884,79971484,80067964,79906612,80053136,79675388,79974832,79913568,79971800
1575093019000000000,80010532,80022204,80019832,79976320,79989392,79954460,79614648,79823892,79971484,80063912,79906612,80053136,79675388,79974832,79914072,79971848
1575093020000000000,80010532,80022204,80019832,79980392,79989392,79956876,79614648,79823892,79971484,80063580,79906612,80053104,79675388,79974832,79914072,79971848
1575093021000000000,80010532,80022712,80019832,79980392,79989392,79953696,79614804,79823892,79971484,80063580,79906612,80053104,79675388,79974832,79914040,79971856
1575093022000000000,80010532,80022712,80019832,79980392,79989392,79953712,79614804,79823892,79971484,80063580,79907116,80053136,79675388,79975524,79914040,79971856
1575093023000000000,80010532,80022712,80020472,79980400,79989392,79953836,79614948,79823892,79971484,80063836,79907116,80053136,79675904,79976160,79913968,79971856
1575093024000000000,80011524,80021028,80020564,79980340,79989672,79951852,79612840,79822064,79971860,80065256,79907396,80052780,79676032,79976664,79913480,79969792
1575093025000000000,80008236,80018852,80017772,79977408,79989052,79950768,79609676,79820824,79968356,80064100,79906188,80049896,79675412,79973996,79910936,79968664
1575093026000000000,80008236,80018396,80017772,79977692,79989052,79951280,79610312,79820824,79968520,80064100,79906188,80050508,79675412,79974612,79911452,79969052
1575093027000000000,80008484,80018884,80017896,79978264,79989052,79951492,79611060,79820824,79969504,80064100,79906188,80050572,79675412,79975884,79911468,79969300
1575093028000000000,80008484,80019456,80017896,79978288,79989052,79951452,79611280,79820760,79970196,80064100,79906188,80050564,79675412,79975884,79911452,79969708
