Time,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15
1575133364000000000,90462208,90470480,90478736,90440772,90448560,90449060,90079672,90315564,90429496,90520024,90350652,90496928,90114160,90425656,90360748,90444120
1575133365000000000,90170652,90188296,90194676,90157184,90172224,90127860,89759940,90001400,90137896,90235624,90062044,90210576,89848428,90149516,90083276,90123592
1575133366000000000,84387620,84402452,84413104,84374204,84380076,84338416,83938600,84209000,84356624,84448824,84280952,84428916,84048304,84358464,84293780,84322980
1575133367000000000,84387620,84402452,84413388,84374608,84380076,84338416,83939696,84208520,84356624,84448836,84280936,84429096,84048332,84358464,84294324,84323056
1575133368000000000,84387620,84402452,84413388,84374856,84380076,84338416,83939820,84208396,84356624,84448836,84281060,84429096,84048332,84358464,84294364,84323304
1575133369000000000,83744100,83568512,83778676,83065784,83337052,83664068,83309120,83600556,83777176,83853324,83124756,83690724,83431792,83215292,83365920,83333368
1575133370000000000,82113496,81775400,82098388,81436784,81554112,82034952,81676920,81808592,81973656,82087052,81496260,82061624,81635516,81423916,81580064,81699236
1575133371000000000,80479680,79979248,80315076,79758296,79766892,80401928,80044332,80014300,80170668,80293568,79866976,80431640,79837628,79631052,79950148,80064368
1575133372000000000,78834252,78206852,78528724,78128932,77979580,78770952,78410664,78221560,78367556,78654528,78122864,78802116,78038312,77836016,78319916,78325528
1575133373000000000,77042660,76410576,76899988,76351140,76190436,77137432,76776648,76426556,76673376,77016356,76335396,77153276,76341836,76039864,76634968,76690512
1575133374000000000,75408148,74625652,75202768,74722540,73216780,75506240,75141528,74634312,74868292,75247992,74553360,75364940,74545492,73045592,74847700,75055828
1575133375000000000,72882500,72900768,72913560,72872196,72878200,72836368,72443244,72710664,72856524,72946480,72779916,72927604,72548920,72856192,72793912,72824708
1575133376000000000,72882500,72897760,72913656,72872196,72876816,72836368,72443120,72710664,72856888,72946480,72779916,72927232,72548920,72856192,72793912,72824584
1575133377000000000,72882500,72898536,72913692,72872612,72878084,72836368,72442996,72710664,72857044,72946480,72779916,72927860,72548372,72856192,72793912,72824708
1575133378000000000,72165336,72182284,72194904,72155632,72161308,72118040,71726760,71993124,72137916,72228796,72062380,72211036,71830528,72134464,72080372,72108640
1575133379000000000,72084844,72102040,72114536,72075016,72080816,72037440,71645928,71913128,72057052,72147932,71980088,72130832,71749832,72053624,71998204,72028040
1575133380000000000,71505368,71523968,71537152,71496216,71501692,71460920,71073052,71334708,71477308,71571184,71402252,71554752,71171092,71473956,71422612,71453340
1575133381000000000,71505368,71523968,71537152,71496216,71501692,71461124,71073052,71334708,71477308,71571184,71402252,71554752,71171092,71475552,71422612,71453772
1575133382000000000,71505368,71523968,71537152,71496664,71501692,71462380,71073468,71334708,71477812,71571184,71402252,71555120,71171092,71477040,71422684,71453772
1575133383000000000,71505368,71523968,71537152,71496752,71501692,71463924,71073500,71334708,71477812,71571184,71402252,71555120,71171092,71477440,71423096,71453772
1575133384000000000,71505352,71523968,71537152,71496752,71501692,71463924,71073612,71334708,71477812,71571184,71402252,71555120,71171092,71477676,71423204,71453724
1575133385000000000,71505352,71524516,71537152,71496876,71501692,71463924,71073612,71334708,71477812,71571184,71402252,71555120,71171092,71477724,71423204,71453724
1575133386000000000,71505352,71524516,71537152,71497000,71501692,71463924,71073644,71334708,71477812,71571688,71402252,71555244,71171092,71477992,71423204,71453724
1575133387000000000,71507168,71524516,71537152,71497208,71501692,71463924,71073612,71334708,71477812,71571688,71402252,71555184,71171092,71478116,71423564,71453724
1575133388000000000,71507372,71524640,71537788,71497332,71501692,71463924,71073596,71334708,71477812,71571688,71402252,71555184,71171092,71478116,71423624,71453724
1575133389000000000,71508444,71524764,71537748,71497284,71501692,71463924,71073660,71334708,71477812,71571688,71401748,71555184,71171092,71478116,71423624,71453892
1575133390000000000,71509308,71524764,71535992,71497408,71501692,71464260,71073668,71334708,71477812,71572152,71398300,71555308,71171092,71478240,71423624,71453892
1575133391000000000,71509432,71524764,71535992,71497680,71501692,71464260,71073916,71334708,71477812,71572296,71399476,71555940,71171092,71478240,71423724,71453892
1575133392000000000,71509432,71524764,71535992,71497680,71498268,71464504,71073916,71334708,71477812,71573776,71399936,71556396,71171092,71478240,71423724,71453892
1575133393000000000,71509432,71524764,71535992,71497680,71498268,71464504,71073916,71334708,71478324,71574428,71400100,71556396,71171092,71478364,71423724,71454140
1575133394000000000,71509432,71524888,71535992,71497852,71498268,71464504,71073964,71334708,71478324,71574436,71400148,71556444,71171092,71478364,71423688,71454092
