Time,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15
1575121377000000000,90465192,90477924,90482268,90450724,90456148,90459584,90090052,90328536,90435956,90537628,90366644,90508140,90138876,90431200,90375216,90460628
1575121378000000000,90295580,90308000,90310596,90275360,90288964,90265708,89897892,90148312,90257112,90364672,90194352,90334404,89964296,90263248,90202572,90282764
1575121379000000000,87122808,87132620,87135280,87107692,87115348,87066004,86721160,86963812,87085676,87195824,87019244,87162500,86790948,87090140,87033876,87074220
1575121380000000000,87077900,87079884,87088700,87055068,86963136,86820612,86720952,86963812,87085260,86869628,86962204,86860768,86762292,87066880,87002676,86821976
1575121381000000000,85452204,85454056,85469088,85432776,85181436,85036804,85110196,85451056,85462876,85077384,85180068,85076604,85131440,85442596,85377720,85195040
1575121382000000000,83818188,83672948,83774348,83803940,83398140,83250576,83480188,83659464,83815800,83310260,83550084,83448108,83492772,83656192,83746692,83557984
1575121383000000000,82186624,81879588,81987780,82176996,81071216,81058360,81845336,82027496,82095316,80984536,81853732,81817420,81853608,81864724,82116460,81770100
1575121384000000000,80785048,80791004,80801304,80770144,80774384,80732052,80381164,80627456,80741764,80858812,80685308,80820520,80449152,80753648,80691828,80734616
1575121385000000000,80485796,80401640,80499892,80382008,80381364,80334364,79987040,80324872,80422244,80559500,80298884,80528640,80051100,80451604,80397180,80440264
1575121386000000000,79999452,80014660,80016288,79989072,79994568,79947384,79602280,79838288,79963848,80069812,79904332,80038488,79671628,79966380,79913508,79954752
1575121387000000000,79999868,80014660,80016288,79989116,79994568,79947384,79602456,79838288,79964348,80069812,79904348,80038808,79671628,79966380,79913632,79955260
1575121388000000000,80000344,80014732,80016288,79989328,79994568,79947384,79602456,79838288,79964724,80069812,79904348,80039180,79671628,79966380,79913632,79955636
1575121389000000000,80001640,80014420,80015940,79990144,79994568,79947384,79602868,79838348,79966096,80069812,79904348,80039632,79671636,79966380,79914076,79955884
1575121390000000000,80002260,80014420,80014112,79990672,79994568,79947384,79602868,79838348,79967212,80069812,79904348,80039716,79671636,79966380,79914076,79955884
1575121391000000000,80002260,80014928,80014280,79990672,79994568,79947384,79602932,79838348,79967340,80069812,79904348,80040232,79672140,79966892,79914108,79955976
1575121392000000000,80002260,80014928,80014776,79990792,79995080,79947384,79602932,79838348,79967932,80069812,79904348,80040504,79672140,79966892,79914108,79956168
1575121393000000000,80002384,80014928,80015048,79990792,79995080,79947384,79603372,79838348,79967932,80069812,79904348,80040544,79672140,79967640,79914264,79956168
1575121394000000000,80002376,80014928,80015336,79991136,79995080,79947384,79603372,79838348,79968144,80069812,79904348,80040544,79672140,79968228,79914216,79956168
1575121395000000000,80002564,80015556,80016160,79991120,79995080,79947384,79603504,79838348,79968144,80069812,79904348,80040640,79673656,79968516,79914232,79956176
1575121396000000000,80002812,80015556,80016416,79991336,79995080,79947384,79603644,79838348,79968268,80069812,79904348,80040796,79675156,79968516,79914372,79956364
1575121397000000000,80002860,80015556,80016584,79991484,79995080,79947384,79603800,79838348,79968300,80070468,79904348,80040780,79675308,79968516,79914308,79956432
1575121398000000000,80002984,80015556,80016712,79991608,79995080,79947384,79603752,79838348,79968320,80070728,79904348,80040780,79675244,79969692,79914340,79956432
1575121399000000000,80002984,80015556,80016720,79991560,79995080,79947384,79603736,79838348,79968288,80071104,79899932,80040780,79675260,79969724,79914356,79956432
1575121400000000000,80002984,80015556,80016720,79991684,79995080,79948056,79603872,79838348,79968288,80071108,79900596,80040812,79675260,79969724,79914356,79956520
1575121401000000000,80003108,80015556,80017000,79992060,79995080,79948748,79603872,79838348,79968288,80071108,79901468,80040812,79675260,79969968,79914280,79956520
1575121402000000000,80003108,80015556,80017544,79992076,79995080,79949828,79603872,79838348,79968288,80071232,79901468,80040844,79675260,79969936,79914280,79956644
1575121403000000000,80003108,80015556,80017544,79992108,79995052,79949744,79603872,79838348,79968288,80071232,79901468,80040876,79675260,79969936,79914280,79956644
1575121404000000000,80003976,80016200,80018536,79992604,79995928,79948256,79602580,79836492,79967884,80071604,79901840,80041420,79674980,79970300,79913752,79954872
1575121405000000000,80001028,80016580,80017544,79991264,79991244,79947388,79601016,79836376,79967296,80068268,79899048,80037636,79673740,79967012,79911068,79953880
1575121406000000000,80000656,80017220,80017048,79991888,79991244,79947016,79601016,79836376,79966924,80068268,79899188,80038364,79673740,79967012,79911272,79953440
1575121407000000000,80000656,80017764,80017048,79988084,79991244,79947016,79601308,79836376,79966924,80068268,79899188,80038612,79673740,79967012,79911396,79953472
1575121408000000000,80000656,80017764,80017172,79990036,79991244,79947140,79601744,79836376,79966924,80068392,79899812,80038844,79673740,79967012,79911472,79953440
1575121409000000000,80000656,80017888,80017172,79990112,79991244,79947140,79601776,79836376,79966924,80068392,79900948,80038860,79673740,79967012,79911676,79953488
1575121410000000000,80000656,80017888,80017172,79990112,79991244,79947140,79601776,79836376,79966956,80068392,79901780,80039052,79673740,79967012,79911676,79953488
1575121411000000000,80000656,80017888,80017204,79990152,79991244,79947140,79601776,79836376,79966956,80068392,79901748,80039052,79673740,79967012,79911676,79953488
1575121412000000000,80000688,80018012,80017204,79990088,79991244,79947140,79601744,79836376,79966956,80068392,79901748,80039100,79673740,79967012,79911684,79953616
1575121413000000000,80000688,80018012,80017236,79990120,79991776,79947140,79601840,79836376,79966956,80068524,79901748,80039100,79673740,79963152,79911684,79953616
1575121414000000000,80000688,80018012,80017236,79990712,79992272,79947140,79601840,79836376,79966956,80068684,79901748,80039164,79673740,79963152,79911636,79953616
1575121415000000000,80000688,80017972,80017712,79990792,79992680,79943088,79601840,79836376,79966956,80069588,79901748,80039164,79673740,79963152,79911636,79954120
1575121416000000000,79994700,80013556,80018576,79990792,79992680,79943088,79601840,79836376,79966956,80069588,79901748,80039164,79673740,79963152,79911676,79954120
1575121417000000000,79997972,80013572,80018576,79990792,79992680,79943088,79601840,79836376,79966956,80069636,79901752,80039116,79673740,79963152,79911676,79954316
1575121418000000000,79998620,80013828,80018576,79990916,79992680,79943088,79602012,79836376,79966956,80069604,79901876,80039116,79673740,79963152,79911644,79954316
1575121419000000000,79998496,80013828,80018592,79990996,79992680,79943088,79602136,79836376,79966956,80069604,79902000,80039148,79673740,79963152,79911676,79954316
1575121420000000000,79998476,80013828,80018096,79990996,79991440,79943592,79602012,79835468,79966956,80068984,79901504,80039148,79673740,79965412,79911552,79954316
1575121421000000000,79999020,80013828,80017724,79990904,79989392,79943592,79602012,79835892,79966956,80068612,79898960,80039148,79673740,79966096,79911600,79954076
1575121422000000000,79999436,80013828,80017724,79991104,79989392,79943592,79602228,79836676,79966956,80068612,79898960,80039644,79673740,79966516,79911872,79954160
1575121423000000000,79999900,80014340,80017756,79991152,79989392,79946292,79602260,79836800,79966988,80068612,79898960,80039644,79674248,79966392,79911872,79954160
1575121424000000000,79999940,80014340,80017756,79991152,79989380,79947480,79602260,79836832,79967608,80068660,79898936,80039692,79675400,79966392,79911832,79954128
1575121425000000000,79999988,80014340,80017756,79991160,79989428,79947480,79602436,79836832,79967852,80068660,79898936,80039800,79676804,79966392,79911816,79954284
1575121426000000000,79996208,80014340,80017756,79991472,79989428,79947624,79599780,79836848,79969560,80068660,79898936,80039800,79672096,79966392,79912044,79954308
1575121427000000000,79996580,80017092,80017756,79991472,79989428,79947624,79600008,79836848,79969576,80068660,79898936,80039768,79672104,79966392,79912044,79954308
1575121428000000000,79996704,80018240,80017756,79991472,79989428,79947724,79599960,79836848,79967560,80068660,79898936,80039892,79672120,79966392,79912012,79954276
1575121429000000000,79996704,80018240,80017756,79991300,79989428,79947848,79600100,79836848,79967560,80068660,79898936,80039860,79672252,79966392,79912232,79954276
1575121430000000000,79996704,80018360,80017756,79991424,79989376,79947848,79600124,79836848,79967560,80068660,79898936,80039860,79672252,79966424,79912232,79954400
1575121431000000000,79996704,80018360,80017756,79991424,79989500,79947856,79600124,79836848,79967560,80068660,79898936,80039996,79672252,79966424,79912232,79954400
