Time,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15
1575100093000000000,90464368,90476836,90479796,90441444,90460188,90456296,90095664,90327248,90436928,90540536,90365328,90510944,90133156,90442044,90379628,90462680
1575100094000000000,90437768,90453768,90453768,90417476,90434592,90430976,90069516,90304048,90406772,90518548,90340136,90485484,90107512,90414992,90355440,90437812
1575100095000000000,87118724,87133268,87138284,87101920,87118308,87081228,86696208,86960356,87090376,87199564,87023060,87169108,86785648,87097612,87035344,87099624
1575100096000000000,87118724,87132820,87137668,87101516,87118308,87080764,86696516,86960356,87089840,87199828,87023060,87169240,86785648,87097612,87035504,87098212
1575100097000000000,85591984,85553272,85894448,85369476,85921080,85927636,85199156,85589764,85908872,85974796,85374848,85478348,85555360,85395616,85326376,85932524
1575100098000000000,83801888,83771944,84196996,83685468,84213968,84281712,83563792,83793488,84267756,84336624,83588744,83851652,83917064,83602068,83693988,84297888
1575100099000000000,82010388,81976288,82411696,81898996,82427244,82487296,81872712,82158728,82623708,82700624,81802020,82222668,82277528,81808832,82062888,82659484
1575100100000000000,80782716,80790436,80801460,80768884,80779008,80746812,80362720,80623348,80751596,80864720,80684828,80832292,80447900,80760360,80694796,80759656
1575100101000000000,80782564,80790436,80801460,80763684,80779008,80746812,80357140,80623348,80751612,80864720,80684828,80827332,80447900,80760360,80694796,80757300
1575100102000000000,80339892,80353948,80356772,80327032,80334792,80303012,79914704,80176492,80306620,80421644,80239960,80388516,80003932,80316128,80257760,80318476
1575100103000000000,79998524,80012616,80016744,79985188,79990904,79961896,79575780,79833824,79964072,80078480,79899156,80047556,79661372,79973300,79918504,79975592
1575100104000000000,79998588,80012624,80016744,79985188,79990908,79961896,79576460,79833824,79964072,80078480,79900456,80048388,79661372,79973300,79918504,79975592
1575100105000000000,79998588,80012624,80016744,79986252,79991564,79961896,79576660,79833824,79964072,80078480,79902636,80048428,79661876,79973300,79919000,79975592
1575100106000000000,79998588,80012624,80016744,79986616,79993328,79961896,79576868,79833824,79965332,80078480,79903152,80048500,79661876,79973300,79919340,79975560
1575100107000000000,79998588,80012632,80017256,79986616,79993460,79961896,79576868,79833824,79966328,80078480,79903152,80048532,79661876,79973804,79919524,79975864
1575100108000000000,79998712,80012632,80017256,79986616,79993500,79961896,79577284,79833824,79967204,80078480,79903152,80049132,79661876,79973804,79919648,79975864
1575100109000000000,79998712,80012632,80017256,79986600,79993532,79961896,79577276,79833824,79967204,80078480,79903520,80049132,79661876,79973804,79919648,79976048
1575100110000000000,79998712,80012640,80018088,79987052,79993964,79961896,79577388,79833824,79967204,80079100,79903560,80049132,79661876,79973804,79919648,79976048
1575100111000000000,79998712,80013144,80018532,79987052,79993972,79961896,79577388,79833824,79967204,80079100,79903552,80049212,79658660,79974308,79920008,79976288
1575100112000000000,79998712,80014136,80019472,79987052,79993972,79961896,79577356,79833824,79967204,80079100,79903552,80049972,79658628,79974308,79919976,79976288
