0,26.414999
1,26.414999
2,128.494995
3,128.494995
4,260.579987
5,260.579987
6,260.579987
7,391.350006
8,391.350006
9,391.350006
10,524.660034
11,524.660034
12,524.660034
13,639.510010
14,639.510010
15,639.510010
16,760.900024
17,760.900024
18,760.900024
19,895.760010
20,895.760010
21,895.760010
22,895.760010
23,1004.775024
24,1004.775024
25,1004.775024
26,1004.775024
27,1131.435059
28,1131.435059
29,1131.435059
30,1131.435059
31,1131.435059
32,1250.400024
33,1250.400024
34,1250.400024
35,1250.400024
36,1250.400024
37,1368.294922
38,1368.294922
39,1368.294922
40,1368.294922
41,1368.294922
42,1368.294922
43,1368.294922
44,1368.294922
45,1452.989990
46,1452.989990
47,1452.989990
48,1452.989990
49,1452.989990
50,1452.989990
51,1452.989990
52,1452.989990
53,1452.989990
54,1452.989990
55,1452.989990
56,1452.989990
57,1452.989990
58,1452.989990
59,1452.989990
60,1452.989990
61,1452.989990
62,1452.989990
63,1452.989990
64,1452.989990
65,1452.989990
66,1452.989990
67,1452.989990
68,1452.989990
69,1452.989990
70,1338.040039
71,1338.040039
72,1338.040039
73,1338.040039
74,1338.040039
75,1338.040039
76,1338.040039
77,1216.949951
78,1216.949951
79,1216.949951
80,1216.949951
81,1216.949951
82,1216.949951
83,1113.474976
84,1113.474976
85,1113.474976
86,1113.474976
87,968.535034
88,968.535034
89,968.535034
90,968.535034
91,858.054993
92,858.054993
93,858.054993
94,858.054993
95,714.010010
96,714.010010
97,714.010010
98,614.660034
99,614.660034
100,614.660034
101,471.554993
102,471.554993
103,471.554993
104,471.554993
