2492,2659,839680,0,0
2632,2685,843776,0,0
2643,2687,843776,0,0
2654,2688,843776,0,0
2663,2688,843776,0,0
2673,2689,843776,0,0
2685,2738,843776,0,0
2694,2739,843776,0,0
2704,2740,843776,0,0
2713,2740,843776,0,0
2723,2741,843776,0,0
2732,2742,843776,0,0
2741,2743,843776,0,0
2751,2744,843776,0,0
2760,2744,843776,0,0
2770,2745,843776,0,0
2780,2746,843776,0,0
2789,2747,843776,0,0
2799,2748,843776,0,0
2808,2748,843776,0,0
2818,2751,843776,0,0
2827,2752,843776,0,0
2837,2753,843776,0,0
2851,2930,843776,0,0
2861,2936,847872,0,0
2870,2937,847872,0,0
2880,2937,847872,0,0
