1370,1934,811008,0,0
1390,1943,815104,0,0
1399,1945,815104,0,0
1406,2009,815104,0,0
1422,2013,815104,0,0
1430,2017,815104,0,0
1436,2018,815104,0,0
1441,2018,815104,0,0
1447,2019,815104,0,0
1453,2019,815104,0,0
1459,2020,815104,0,0
1465,2020,815104,0,0
1471,2021,815104,0,0
1477,2021,815104,0,0
1482,2022,815104,0,0
1488,2022,815104,0,0
1494,2023,815104,0,0
1500,2023,815104,0,0
1506,2024,815104,0,0
1512,2024,815104,0,0
1517,2025,815104,0,0
1523,2025,815104,0,0
1529,2025,815104,0,0
1535,2026,815104,0,0
1541,2026,815104,0,0
1547,2027,815104,0,0
1553,2027,815104,0,0
1558,2028,815104,0,0
1564,2028,815104,0,0
1570,2029,815104,0,0
1576,2029,815104,0,0
1582,2030,815104,0,0
1588,2030,815104,0,0
1593,2031,815104,0,0
1599,2031,815104,0,0
1605,2032,815104,0,0
1611,2032,815104,0,0
1617,2033,815104,0,0
1623,2033,815104,0,0
1628,2034,815104,0,0
1634,2034,815104,0,0
1640,2035,815104,0,0
1646,2035,815104,0,0
1652,2036,815104,0,0
1658,2036,815104,0,0
1664,2037,815104,0,0
1670,2037,815104,0,0
1675,2038,815104,0,0
1681,2038,815104,0,0
1687,2039,815104,0,0
1693,2039,815104,0,0
1699,2040,815104,0,0
1705,2040,815104,0,0
1710,2040,815104,0,0
1716,2041,815104,0,0
1722,2041,815104,0,0
1728,2042,815104,0,0
1734,2042,815104,0,0
1739,2043,815104,0,0
1745,2043,815104,0,0
1751,2044,815104,0,0
1757,2044,815104,0,0
1763,2045,815104,0,0
1769,2045,815104,0,0
1775,2046,815104,0,0
1781,2046,815104,0,0
1786,2047,815104,0,0
1792,2047,815104,0,0
1798,2048,815104,0,0
1804,2048,815104,0,0
1810,2049,815104,0,0
1815,2049,815104,0,0
1821,2050,815104,0,0
1827,2050,815104,0,0
1833,2050,815104,0,0
1839,2051,815104,0,0
1845,2052,815104,0,0
1850,2052,815104,0,0
1856,2053,815104,0,0
1862,2053,815104,0,0
1868,2054,815104,0,0
1874,2054,815104,0,0
1880,2055,815104,0,0
1886,2055,815104,0,0
1891,2056,815104,0,0
1897,2056,815104,0,0
1903,2057,815104,0,0
1909,2057,815104,0,0
1915,2058,815104,0,0
1921,2058,815104,0,0
1926,2059,815104,0,0
1932,2059,815104,0,0
1938,2060,815104,0,0
1944,2060,815104,0,0
1950,2061,815104,0,0
1956,2061,815104,0,0
1961,2062,815104,0,0
1967,2062,815104,0,0
1973,2063,815104,0,0
1979,2063,815104,0,0
1985,2064,815104,0,0
1991,2064,815104,0,0
1996,2065,815104,0,0
2002,2065,815104,0,0
2008,2065,815104,0,0
2014,2066,815104,0,0
2020,2066,815104,0,0
2025,2067,815104,0,0
2031,2067,815104,0,0
2037,2068,815104,0,0
2043,2068,815104,0,0
2049,2069,815104,0,0
2055,2069,815104,0,0
2060,2070,815104,0,0
2066,2070,815104,0,0
2072,2071,815104,0,0
2078,2071,815104,0,0
2084,2072,815104,0,0
2090,2072,815104,0,0
2096,2073,815104,0,0
2101,2073,815104,0,0
2107,2074,815104,0,0
2113,2074,815104,0,0
2119,2075,815104,0,0
2125,2075,815104,0,0
2131,2076,815104,0,0
2136,2076,815104,0,0
2142,2077,815104,0,0
2148,2077,815104,0,0
2154,2078,815104,0,0
2160,2078,815104,0,0
2166,2079,815104,0,0
2172,2079,815104,0,0
2177,2079,815104,0,0
2183,2080,815104,0,0
2189,2080,815104,0,0
2195,2081,815104,0,0
2201,2081,815104,0,0
2207,2082,815104,0,0
2213,2082,815104,0,0
2218,2083,815104,0,0
2224,2083,815104,0,0
2230,2084,815104,0,0
2236,2084,815104,0,0
2242,2085,815104,0,0
2247,2085,815104,0,0
2253,2086,815104,0,0
2259,2086,815104,0,0
2265,2087,815104,0,0
2271,2087,815104,0,0
2277,2088,815104,0,0
2283,2088,815104,0,0
2288,2089,815104,0,0
2294,2089,815104,0,0
2300,2090,815104,0,0
2306,2090,815104,0,0
2312,2091,815104,0,0
2318,2091,815104,0,0
2324,2092,815104,0,0
2330,2092,815104,0,0
2336,2093,815104,0,0
2341,2093,815104,0,0
2347,2094,815104,0,0
2353,2094,815104,0,0
2359,2094,815104,0,0
2365,2095,815104,0,0
2371,2095,815104,0,0
2376,2096,815104,0,0
2382,2096,815104,0,0
2388,2097,815104,0,0
2394,2097,815104,0,0
2400,2098,815104,0,0
2406,2098,815104,0,0
2411,2099,815104,0,0
2417,2099,815104,0,0
2423,2100,815104,0,0
2429,2100,815104,0,0
2435,2101,815104,0,0
2441,2101,815104,0,0
2447,2102,815104,0,0
2453,2102,815104,0,0
2458,2103,815104,0,0
2464,2103,815104,0,0
2470,2104,815104,0,0
2476,2104,815104,0,0
2482,2105,815104,0,0
2488,2105,815104,0,0
2493,2106,815104,0,0
2499,2106,815104,0,0
2505,2107,815104,0,0
2511,2107,815104,0,0
2517,2107,815104,0,0
2523,2108,815104,0,0
2529,2108,815104,0,0
2534,2109,815104,0,0
2540,2109,815104,0,0
2551,2149,819200,0,0
2558,2150,819200,0,0
2564,2151,819200,0,0
2570,2151,819200,0,0
2576,2152,819200,0,0
2582,2152,819200,0,0
2587,2153,819200,0,0
2593,2153,819200,0,0
2599,2154,819200,0,0
2605,2154,819200,0,0
2611,2155,819200,0,0
2616,2155,819200,0,0
