Time,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15
1575118205000000000,90481756,90492852,90493228,90469056,90484052,90469104,90106684,90334804,90458588,90541272,90374060,90533680,90142292,90454776,90390324,90476380
1575118206000000000,90331036,90364200,90367372,90318160,90341792,90336832,89959860,90199244,90309092,90414608,90227604,90379624,90009300,90295316,90238864,90329408
1575118207000000000,90191524,90181992,90185796,90175740,90204152,90183864,89816256,90050072,90168084,90244444,90085904,90236044,89860208,90175816,90103680,90165204
1575118208000000000,90191524,90173716,90185796,90175472,90203640,90183864,89809064,90050072,90168132,90244444,90085904,90236044,89860208,90175600,90100340,90165196
1575118209000000000,90191800,90174932,90185796,90175788,90203640,90183864,89809404,90050072,90168132,90244444,90085904,90236044,89860208,90175600,90100588,90165624
1575118210000000000,90192080,90174932,90185796,90175756,90203640,90183864,89809780,90050072,90168132,90244444,90085904,90236044,89860208,90175600,90100812,90165624
1575118211000000000,90192112,90174932,90185796,90175860,90203640,90183864,89809892,90050072,90161084,90244568,90085904,90236164,89860208,90163296,90100936,90165624
1575118212000000000,90192112,90174932,90185796,90175876,90203640,90183864,89809892,90050072,90161500,90244568,90085904,90236452,89860208,90163296,90100936,90165624
1575118213000000000,90192528,90174932,90186300,90175876,90203640,90183864,89810752,90050072,90161856,90244568,90085904,90236472,89860804,90163428,90101368,90165656
1575118214000000000,90192576,90174932,90186300,90176260,90203640,90183864,89810752,90050072,90162592,90245080,90085904,90236472,89860804,90163532,90101320,90165656
1575118215000000000,90192576,90175444,90186300,90176128,90203640,90183864,89810860,90050072,90162608,90245080,90085904,90236496,89860804,90163532,90101320,90165832
1575118216000000000,90192576,90175444,90186300,90176196,90203020,90183864,89810916,90050072,90162624,90245080,90086028,90236684,89860788,90163532,90101328,90165856
1575118217000000000,90192648,90175444,90186804,90176212,90203020,90176532,89811088,90050588,90162624,90245080,90086028,90236604,89860788,90163532,90101532,90165856
1575118218000000000,90192648,90175444,90186804,90176212,90203020,90177128,89811024,90050604,90162624,90245584,90086028,90236572,89860788,90163632,90101532,90165840
1575118219000000000,90192648,90175444,90186804,90172128,90203020,90170000,89811392,90050604,90162608,90240516,90086028,90236604,89860788,90164136,90101676,90165888
1575118220000000000,90192648,90175444,90186804,90175036,90203020,90172832,89811392,90050604,90162608,90241112,90086028,90236728,89860788,90164136,90101676,90165888
1575118221000000000,90192648,90175444,90186804,90175044,90203020,90172832,89811392,90050604,90162732,90241112,90086028,90236728,89860788,90164136,90101848,90165888
1575118222000000000,90192648,90175444,90186424,90175044,90203020,90172848,89811392,90041452,90163260,90241112,90086028,90236728,89860788,90164136,90101848,90166076
1575118223000000000,90192648,90175444,90186424,90175044,90203020,90172848,89811392,90041728,90163260,90241112,90086028,90236728,89860788,90164136,90101904,90166076
1575118224000000000,90192648,90175444,90186424,90175060,90189776,90172848,89811504,90041728,90163260,90241624,90086564,90236776,89860788,90164136,90101856,90166028
1575118225000000000,90192928,90175464,90173636,90175060,90189776,90172848,89811676,90041736,90163260,90241624,90086564,90236776,89860788,90164136,90102104,90166028
1575118226000000000,90193100,90175464,90174444,90175124,90189900,90173352,89811676,90041824,90163260,90241624,90086564,90236776,89860788,90164436,90102072,90166168
1575118227000000000,90193100,90175464,90174920,90175124,90190024,90173384,89811676,90041948,90163260,90241624,90086564,90236804,89860788,90164436,90102104,90166168
1575118228000000000,90193100,90175464,90175044,90175996,90190024,90173384,89811676,90041948,90163260,90241624,90086564,90236804,89860788,90164436,90102104,90166168
1575118229000000000,90193100,90175464,90175044,90175964,90190024,90173384,89811676,90042460,90163260,90241624,90086564,90236884,89860912,90164436,90102152,90166044
1575118230000000000,90193100,90175464,90175044,90175964,90190024,90173384,89811676,90042460,90163260,90242128,90086564,90236884,89860912,90164436,90102152,90166044
1575118231000000000,90193100,90175464,90175044,90175964,90190024,90173384,89811708,90042460,90163260,90242128,90086564,90236884,89860912,90164436,90102028,90166148
1575118232000000000,90193100,90175928,90175028,90176088,90190024,90173384,89811740,90042460,90163260,90242128,90086564,90236932,89860912,90164436,90102028,90166148
1575118233000000000,90193100,90176192,90175096,90176120,90190024,90173384,89811788,90042460,90163260,90242128,90086564,90236948,89861416,90164436,90102340,90166148
1575118234000000000,90193100,90176192,90175096,90176152,90190024,90173360,89811788,90044544,90163260,90242128,90086564,90236948,89861416,90160236,90102292,90165976
1575118235000000000,90193100,90176224,90175096,90176152,90190024,90173344,89811788,90044588,90163260,90242128,90086564,90236948,89855072,90160236,90102292,90166052
1575118236000000000,90193100,90176224,90175096,90176480,90190024,90173328,89811804,90044668,90163488,90232636,90086564,90237228,89855076,90158088,90102324,90166052
1575118237000000000,90193100,90176224,90175580,90176620,90190024,90173344,89811804,90044520,90163488,90233912,90086564,90237196,89855620,90158120,90102324,90166144
1575118238000000000,90193100,90176224,90175580,90176620,90190024,90173344,89811756,90044520,90163488,90234072,90086564,90237180,89855620,90160672,90102324,90166144
1575118239000000000,90193100,90176192,90175580,90176572,90189440,90176128,89811756,90044520,90163472,90234056,90086564,90236676,89855760,90161176,90101160,90165664
1575118240000000000,90193100,90176192,90175612,90176540,90186180,90176284,89811756,90044520,90163472,90234680,90081832,90234456,89855760,90161220,90100552,90163772
1575118241000000000,90193120,90176192,90175612,90176448,90186428,90176028,89811796,90044520,90163472,90234680,90082456,90234464,89855760,90161220,90100600,90163904
