Time,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15
1575139491000000000,90482280,90490332,90477416,90461752,90469376,90454472,90099176,90327152,90457468,90532864,90356988,90527592,90144316,90434900,90379252,90473388
1575139492000000000,90470008,90478160,90466096,90449508,90453052,90443048,90086600,90312604,90438136,90519908,90345384,90514856,90131188,90422148,90364304,90461792
1575139493000000000,90197412,90211724,90181612,90185296,90181560,90172384,89809752,90044192,90166324,90249860,90070720,90232768,89858400,90152704,90083828,90180616
1575139494000000000,90196916,90211724,90181612,90171300,90179732,90172384,89809256,90044192,90166844,90249860,90070800,90232768,89858400,90152704,90082796,90180564
1575139495000000000,90196924,90211724,90181612,90171052,90179732,90172384,89809272,90044192,90166844,90249860,90070800,90232776,89858400,90152704,90082772,90181088
1575139496000000000,90196924,90211724,90181612,90170988,90179732,90165884,89809496,90044316,90166844,90249860,90070800,90232744,89858400,90152704,90082900,90181088
1575139497000000000,90196924,90211724,90181612,90171092,90179732,90166112,89809496,90044820,90158020,90249860,90070800,90232904,89858400,90152828,90082816,90181088
1575139498000000000,90196924,90211848,90182120,90171156,90179732,90167108,89809960,90044820,90158552,90249860,90070800,90232904,89858400,90152828,90082816,90181088
1575139499000000000,90196924,90211848,90182120,90171132,90179732,90167108,89809976,90045068,90158516,90249860,90070800,90232904,89858400,90153340,90083308,90181456
1575139500000000000,90196924,90211848,90182120,90171676,90179732,90167236,89809976,90037956,90158616,90249860,90071816,90233476,89858400,90153340,90083340,90181472
1575139501000000000,90197436,90211848,90182120,90171676,90179732,90167660,89809976,90039928,90159016,90249860,90071816,90233384,89858400,90153372,90083420,90181520
1575139502000000000,90196472,90188844,90182636,90171676,90179732,90167668,89807892,90041352,90158488,90249860,90071816,90232832,89856176,90153372,90083420,90180488
1575139503000000000,90185980,90189088,90182132,90171144,90176776,90165260,89808048,90040108,90156984,90240304,90070724,90232132,89856176,90150572,90081432,90180344
1575139504000000000,90185980,90189720,90182132,90171812,90176784,90165260,89808476,90040108,90157348,90240800,90071228,90232256,89856176,90150572,90081428,90180428
1575139505000000000,90185980,90189756,90182132,90171812,90176784,90165260,89808476,90040316,90157348,90241540,90071228,90232272,89856680,90150572,90081452,90180572
1575139506000000000,90180236,90189768,90182132,90171812,90176832,90165260,89808540,90040316,90157348,90241756,90071228,90232272,89856680,90150572,90081572,90180588
1575139507000000000,90180236,90189800,90182132,90171936,90169720,90165260,89808940,90040316,90157532,90241756,90071236,90232224,89856680,90150572,90081572,90180848
1575139508000000000,90180620,90189940,90182132,90172076,90169720,90165260,89808988,90040440,90157532,90241756,90071864,90232248,89856680,90150572,90081572,90180848
1575139509000000000,90180620,90190064,90182132,90172332,90169720,90165260,89808996,90040460,90157532,90241756,90071864,90232248,89852628,90144972,90081572,90180992
1575139510000000000,90180620,90190064,90182132,90172332,90169720,90165260,89809012,90040460,90157532,90241572,90071864,90232460,89853428,90146048,90081684,90180992
1575139511000000000,90180620,90190064,90182132,90172332,90169720,90165260,89809012,90040460,90157572,90241572,90071864,90232428,89853584,90146456,90081764,90181288
1575139512000000000,90180620,90190188,90182132,90172412,90169832,90165260,89809028,90040460,90157580,90241596,90071904,90232788,89853584,90146492,90081732,90181164
1575139513000000000,90180620,90190188,90182132,90172428,90169832,90165260,89809028,90040460,90157580,90241596,90071904,90232788,89853584,90146616,90081888,90181212
1575139514000000000,90180620,90190188,90182132,90172428,90169832,90165260,89809076,90040460,90158348,90241860,90071904,90232860,89853584,90146616,90081888,90181164
1575139515000000000,90180620,90190188,90182132,90172412,90169832,90165260,89809208,90040460,90158364,90241776,90071904,90232948,89853584,90146616,90081896,90181164
1575139516000000000,90180620,90190220,90176344,90172380,90169832,90165384,89809232,90040460,90158404,90241776,90071904,90232972,89853584,90146616,90081912,90181220
1575139517000000000,90180620,90189180,90176916,90172412,90169832,90165384,89809356,90040460,90158404,90242148,90071904,90232908,89853584,90146616,90081896,90181344
1575139518000000000,90180620,90189180,90177252,90172412,90169832,90165384,89809308,90040460,90158404,90242444,90071904,90232908,89853584,90146616,90081928,90181344
1575139519000000000,90180620,90189684,90177376,90165488,90169832,90161024,89809276,90040460,90158372,90236664,90071904,90232908,89853584,90146616,90081976,90181392
1575139520000000000,90180620,90189684,90177376,90169092,90169832,90162528,89809276,90040460,90158372,90237528,90072364,90232908,89853584,90146648,90081976,90181328
1575139521000000000,90180620,90189684,90177376,90169224,90169832,90162528,89809296,90040460,90158372,90240932,90072364,90232908,89853616,90146648,90081976,90181360
1575139522000000000,90180864,90189684,90177764,90169224,90170384,90162528,89809328,90040460,90158356,90240932,90072364,90232908,89853616,90146964,90082008,90181480
1575139523000000000,90180880,90189716,90177928,90169268,90170388,90162528,89809328,90040460,90158356,90240932,90072364,90232916,89853616,90147028,90082024,90181744
1575139524000000000,90181076,90189716,90178052,90169628,90170324,90162528,89809328,90040460,90158356,90240940,90072364,90232964,89853616,90147028,90082092,90181732
