Time,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15
1575127916000000000,90474908,90484924,90487892,90450344,90457060,90452088,90102100,90326116,90449304,90534312,90368088,90510264,90145104,90434480,90369788,90466788
1575127917000000000,90472004,90481628,90485640,90448140,90454800,90449296,90098472,90323528,90441032,90531612,90366548,90507176,90142096,90432584,90367164,90464152
1575127918000000000,90254352,90298380,90281536,90240388,90243148,90273196,89909520,90129972,90254080,90328340,90169884,90332468,89948084,90225404,90170224,90256096
1575127919000000000,90252992,90298380,90281536,90228856,90243456,90273196,89906084,90129972,90244928,90328340,90167188,90314916,89948084,90220228,90170232,90238916
1575127920000000000,90252992,90298380,90281536,90223656,90244068,90273196,89906208,90129972,90242820,90328340,90167188,90314708,89948588,90220228,90170616,90239288
1575127921000000000,90252992,90298380,90265492,90224376,90244916,90273196,89906680,90130476,90242820,90328340,90167188,90315732,89930384,90220260,90171188,90239580
1575127922000000000,90252992,90298380,90266176,90224516,90245632,90273196,89906688,90130476,90242884,90328348,90154016,90315948,89930988,90220260,90171328,90239720
1575127923000000000,90252992,90298892,90266588,90224548,90245632,90273196,89907504,90130476,90242916,90328348,90154256,90315948,89931372,90220260,90171328,90239968
1575127924000000000,90252992,90298892,90267164,90225148,90245632,90273196,89905036,90130476,90242916,90328864,90154640,90315948,89931372,90220260,90171832,90239920
1575127925000000000,90253496,90298892,90267164,90225296,90245756,90273700,89905036,90130476,90242916,90328864,90154712,90316288,89932844,90206844,90172024,90240044
1575127926000000000,90239920,90283328,90267224,90225296,90245756,90272156,89905168,90130476,90230016,90328864,90154712,90311692,89932968,90208560,90172176,90240124
1575127927000000000,90241840,90283604,90267224,90225440,90245756,90272156,89905240,90130476,90230064,90328864,90155220,90314552,89933256,90208888,90172176,90240204
1575127928000000000,90242788,90284324,90268356,90225880,90247164,90272156,89905308,90130476,90230236,90328864,90155220,90314676,89933240,90208888,90172680,90240204
1575127929000000000,90243648,90284492,90268380,90225896,90247324,90272660,89905308,90130476,90230368,90328864,90155344,90314684,89933364,90209896,90172748,90240204
1575127930000000000,90243648,90287004,90268380,90225896,90247324,90272660,89905308,90130476,90230368,90328864,90155468,90314708,89933364,90209896,90172812,90240204
