Time,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15
1575136907000000000,90479700,90472320,90504440,90467776,90458852,90461288,90115832,90327476,90452120,90543224,90379244,90522912,90148388,90442400,90370936,90470848
1575136908000000000,90474420,90468176,90495044,90462068,90451056,90453788,90098300,90320288,90438616,90534540,90375924,90516352,90139832,90437108,90362876,90465372
1575136909000000000,90351732,90360056,90355464,90351060,90328280,90312172,89973812,90195892,90293396,90393044,90236336,90397876,90025436,90285812,90226812,90304584
1575136910000000000,90351236,90360056,90354952,90340260,90323104,90308328,89971504,90191252,90289896,90388984,90232308,90398124,90025436,90283952,90222356,90304584
1575136911000000000,90351236,90360056,90354952,90340508,90323104,90308328,89972152,90191252,90284704,90388984,90232308,90398792,90019504,90283952,90223404,90305144
1575136912000000000,90351236,90360056,90337988,90341080,90323112,90308328,89972300,90191252,90285400,90388984,90232308,90392624,90018976,90283952,90224244,90305148
1575136913000000000,90344412,90354308,90332684,90333912,90317276,90301948,89966124,90184696,90285520,90378612,90210128,90392704,90018976,90270636,90217992,90299180
1575136914000000000,90344412,90354308,90332600,90333912,90317276,90301948,89966136,90184696,90287764,90378612,90209936,90392704,90021336,90270284,90217992,90299148
1575136915000000000,90344412,90354316,90332252,90334044,90317276,90301948,89966392,90184696,90287764,90378860,90209936,90396240,90020736,90270284,90218024,90299148
1575136916000000000,90344412,90354316,90332408,90334332,90317276,90302072,89966400,90184696,90286032,90379468,90210060,90395968,90021136,90270408,90218024,90299156
1575136917000000000,90335080,90357028,90335412,90337928,90319304,90305652,89969632,90173360,90287432,90379468,90212892,90394284,90019424,90273380,90221312,90301936
1575136918000000000,90334180,90355472,90335096,90336200,90318376,90304448,89968628,90173380,90283204,90379468,90212132,90395788,90017692,90272296,90220944,90301104
1575136919000000000,90332924,90355016,90333660,90337660,90318200,90303736,89969756,90171836,90284948,90379468,90211836,90394028,90006664,90270860,90222076,90300500
1575136920000000000,90331712,90352608,90333736,90335580,90304944,90302872,89968800,90170968,90284948,90379468,90209004,90397416,90007276,90268568,90220552,90298808
1575136921000000000,90335304,90341428,90335888,90337592,90306636,90304608,89971448,90172552,90284948,90379468,90211884,90397424,90007892,90269776,90223108,90302256
1575136922000000000,90335320,90342544,90335888,90337600,90308844,90304608,89971816,90173224,90285452,90379468,90211656,90397432,90008128,90273020,90223132,90302688
1575136923000000000,90337560,90345344,90335888,90339100,90310932,90304608,89972268,90173596,90285956,90379468,90211656,90397432,90008572,90273020,90223708,90302704
1575136924000000000,90337660,90345344,90335888,90339164,90310932,90304608,89972268,90173496,90290812,90373544,90211656,90397504,90008588,90273020,90223660,90303068
1575136925000000000,90337856,90345344,90335888,90339272,90310932,90297384,89972276,90173496,90290944,90373544,90211656,90397504,90009384,90273020,90224004,90303068
1575136926000000000,90334016,90341820,90336092,90339436,90310932,90297760,89972300,90173496,90286368,90373544,90211656,90394488,90009384,90273400,90224044,90303084
1575136927000000000,90335460,90341820,90336092,90340052,90310932,90298324,89972300,90173620,90287860,90373544,90211656,90396884,90009808,90273904,90224044,90303720
1575136928000000000,90336280,90342076,90336224,90340184,90310932,90298832,89972884,90173620,90287628,90376280,90211656,90397132,90009760,90274408,90224168,90303736
1575136929000000000,90336288,90342076,90336736,90340184,90311436,90298832,89972916,90175336,90287576,90376280,90212168,90397148,90009760,90274408,90224712,90303736
1575136930000000000,90336412,90342076,90336736,90340184,90311944,90298832,89973040,90175336,90287864,90373120,90212168,90397148,90009760,90274408,90224972,90303768
1575136931000000000,90336424,90342076,90336736,90340184,90311944,90299336,89973040,90175584,90287864,90373284,90212168,90397304,90009792,90274916,90224972,90303816
1575136932000000000,90336424,90342076,90336736,90340372,90311944,90299336,89973452,90175584,90287864,90376628,90212672,90397336,90009792,90274916,90225004,90303944
1575136933000000000,90336580,90342588,90336736,90340372,90311944,90299460,89968936,90175584,90287864,90377476,90212672,90397336,90009792,90274916,90224880,90303944
1575136934000000000,90337500,90342588,90337336,90340372,90311944,90299460,89963492,90175984,90288732,90378796,90214024,90397212,90009792,90275364,90225264,90303896
1575136935000000000,90337500,90342588,90337748,90340456,90311944,90299460,89963500,90175984,90289984,90378796,90215480,90397344,90009792,90275364,90225288,90303904
1575136936000000000,90337484,90342620,90338040,90340784,90311944,90299732,89963540,90176108,90289952,90378924,90215724,90397360,90009792,90275364,90225288,90304056
1575136937000000000,90337532,90342620,90338040,90340784,90311944,90299748,89963664,90176108,90290016,90378956,90215740,90397344,90009792,90275364,90225412,90304024
1575136938000000000,90337564,90342620,90338920,90340784,90311944,90299880,89963616,90176108,90290068,90378956,90215708,90397344,90009792,90275420,90225508,90304008
1575136939000000000,90337564,90342620,90338920,90340816,90311944,90299880,89963864,90176108,90290068,90378956,90215708,90397856,90009792,90275420,90225956,90304336
1575136940000000000,90337564,90342620,90338920,90340864,90311944,90300028,89963864,90176108,90290068,90379468,90215708,90398348,90009792,90275420,90226080,90304360
1575136941000000000,90337564,90342620,90338872,90340864,90311944,90300028,89963864,90176108,90290068,90379468,90210912,90398348,90009792,90275420,90226080,90304408
1575136942000000000,90337548,90340096,90338896,90340864,90311944,90300028,89963336,90176108,90286044,90379468,90212776,90393684,90005636,90275420,90226328,90301440
1575136943000000000,90337548,90340096,90338896,90340864,90312124,90300028,89963468,90176108,90286420,90379468,90213908,90394392,90005636,90275420,90226328,90303588
1575136944000000000,90337548,90340096,90338896,90341224,90312124,90300028,89963468,90176108,90286420,90379468,90213916,90392280,90003740,90275420,90226372,90300348
1575136945000000000,90337548,90340096,90338896,90341240,90312124,90300028,89963492,90176108,90286420,90379468,90213916,90394448,90003864,90275420,90226372,90301904
1575136946000000000,90337548,90340096,90338896,90341240,90312124,90300028,89963516,90176108,90286420,90379468,90213916,90394504,90004344,90275420,90226728,90302044
1575136947000000000,90337548,90340096,90338896,90341256,90312124,90300028,89963532,90176108,90286964,90379468,90213916,90394620,90004344,90275420,90226976,90302168
1575136948000000000,90337548,90340096,90338896,90341272,90312124,90300028,89963484,90176108,90286964,90379984,90213916,90394660,90006632,90275420,90227056,90302160
1575136949000000000,90337548,90340600,90338896,90341400,90312124,90300028,89964044,90176108,90286964,90379984,90214428,90394676,90007292,90275420,90227072,90302300
1575136950000000000,90337548,90340600,90338896,90341400,90312632,90300028,89964232,90176108,90286964,90379984,90214428,90394684,90007796,90275420,90227072,90302424
1575136951000000000,90337548,90341104,90338896,90341400,90312632,90300028,89964108,90176132,90286964,90379984,90214696,90394684,90008732,90275420,90227160,90302504
1575136952000000000,90337632,90341104,90338896,90341400,90312632,90300028,89964232,90176132,90286964,90379984,90214820,90395596,90008732,90275420,90227160,90302504
1575136953000000000,90337632,90341104,90338896,90341276,90312632,90300156,89964272,90176132,90286964,90379984,90214820,90395612,90008732,90275420,90227200,90302504
1575136954000000000,90337632,90341104,90338896,90341276,90314004,90300156,89964304,90176132,90286964,90379984,90214820,90395488,90008732,90275420,90227128,90303080
1575136955000000000,90337632,90341104,90338928,90333092,90314004,90300280,89964352,90176132,90289584,90379984,90214820,90395456,90008732,90275420,90227512,90303072
1575136956000000000,90337632,90345284,90338928,90337856,90314128,90300280,89964352,90176132,90289584,90379984,90214820,90395996,90008732,90275420,90227512,90303104
1575136957000000000,90337632,90345684,90338928,90337856,90314128,90300280,89964352,90176132,90289552,90379984,90214820,90396120,90008764,90275420,90227512,90303096
1575136958000000000,90337632,90345684,90338928,90337872,90314128,90300280,89964304,90176132,90289676,90379984,90214820,90396244,90008764,90275420,90227512,90303496
1575136959000000000,90337632,90345932,90338928,90338008,90314128,90300280,89964336,90176132,90289676,90379984,90214820,90396244,90008764,90275420,90227680,90303700
1575136960000000000,90337632,90346056,90339052,90338192,90314128,90300536,89964336,90176132,90289684,90379984,90214820,90396368,90008764,90275420,90227680,90303668
1575136961000000000,90335584,90346056,90339052,90338192,90314128,90300536,89964400,90176132,90289724,90379984,90214820,90396584,90009248,90275420,90227680,90303700
1575136962000000000,90336416,90346056,90339052,90338324,90314128,90300536,89964448,90176832,90289856,90379984,90214820,90396584,90009420,90275420,90227680,90303940
1575136963000000000,90336540,90346056,90339052,90339072,90314128,90300536,89964448,90176832,90289856,90379984,90214820,90396584,90009500,90275420,90227720,90303940
1575136964000000000,90336836,90346460,90339052,90339120,90314128,90300880,89964548,90176996,90289928,90379984,90214988,90396624,90009500,90275420,90227672,90303892
1575136965000000000,90336836,90346584,90339052,90339284,90314128,90300880,89964564,90176996,90289928,90379984,90214988,90396720,90009500,90275420,90227680,90304024
1575136966000000000,90336868,90346972,90339052,90339564,90314128,90300880,89964536,90176996,90290084,90379984,90215232,90396736,90009500,90275944,90227704,90304100
1575136967000000000,90336900,90346972,90339052,90339548,90314128,90300880,89964396,90176996,90290144,90379984,90214720,90396736,90009500,90276024,90227884,90304100
1575136968000000000,90336900,90346972,90339052,90340080,90314128,90300864,89964348,90176964,90290176,90379984,90214844,90396704,90009500,90275900,90227852,90304084
1575136969000000000,90336932,90346972,90339052,90340212,90314128,90300864,89964660,90176964,90290176,90379984,90214844,90396884,90010016,90275900,90227968,90304036
1575136970000000000,90336932,90346972,90339052,90340212,90314128,90300864,89965068,90177308,90290328,90379984,90214940,90396884,90010016,90275900,90227968,90304036
1575136971000000000,90336884,90346972,90339052,90340336,90314128,90300864,89965068,90177308,90290460,90380256,90214924,90396884,90010016,90275900,90228156,90304116
1575136972000000000,90336884,90346980,90339052,90340408,90314128,90300864,89965068,90177320,90290460,90380256,90214924,90396884,90010016,90275916,90228188,90304240
1575136973000000000,90337008,90346980,90338956,90340412,90314128,90300864,89965068,90177304,90290460,90380256,90214924,90397212,90010016,90275916,90228188,90304240
1575136974000000000,90337008,90346980,90338956,90340412,90314128,90300864,89965212,90177304,90290460,90380272,90214924,90397212,90010016,90275900,90228140,90304192
1575136975000000000,90337008,90346980,90338956,90340412,90314128,90300864,89965212,90177304,90290460,90380272,90214924,90397180,90010016,90275900,90228140,90304192
1575136976000000000,90337236,90346980,90338956,90340428,90314128,90300864,89965212,90177304,90290460,90380272,90214956,90397180,90010016,90275900,90228284,90304400
1575136977000000000,90337316,90347496,90338956,90341000,90314128,90300864,89965212,90177304,90290460,90380272,90214972,90397704,90010016,90275900,90228284,90304400
1575136978000000000,90337316,90347496,90338956,90341000,90314128,90300864,89965164,90177492,90290492,90380272,90214972,90397704,90010016,90276536,90228408,90304400
1575136979000000000,90337316,90347496,90338956,90341000,90314128,90300864,89965356,90177492,90290492,90380272,90214972,90397704,90011000,90276536,90228456,90304448
1575136980000000000,90337300,90347496,90338956,90341000,90315012,90300864,89965356,90177500,90290492,90380272,90214972,90397728,90011124,90276536,90228488,90304520
1575136981000000000,90337324,90347496,90338956,90341080,90315012,90300864,89965356,90177500,90290492,90380272,90214972,90397968,90011248,90276536,90228520,90304520
1575136982000000000,90337324,90347496,90338956,90341080,90315012,90300864,89965356,90177500,90290492,90380776,90214972,90397968,90011248,90276536,90228520,90304520
1575136983000000000,90337324,90348008,90338956,90341080,90315012,90300864,89965420,90177500,90290492,90380776,90214972,90397968,90011320,90276536,90228520,90304520
1575136984000000000,90337324,90348008,90338956,90341248,90315036,90300864,89965420,90177500,90290492,90380776,90214972,90397960,90011352,90276552,90228472,90304472
1575136985000000000,90337508,90348008,90338956,90341200,90315036,90300864,89965420,90177500,90290492,90380776,90214972,90397912,90011352,90276552,90228472,90304488
1575136986000000000,90337540,90348008,90339904,90341248,90315036,90300864,89965420,90177384,90290492,90380776,90214972,90398036,90011352,90276648,90228472,90304488
1575136987000000000,90337476,90348008,90340144,90341240,90315036,90301232,89965516,90177384,90290492,90380776,90214972,90398104,90011352,90276648,90228472,90304592
1575136988000000000,90337476,90348132,90340148,90341240,90315036,90302236,89965468,90177396,90290524,90380776,90214972,90398104,90011692,90276648,90228472,90304560
1575136989000000000,90337476,90348132,90339692,90341240,90315216,90302484,89965500,90177396,90290524,90380776,90214204,90398104,90011692,90276648,90228472,90304592
1575136990000000000,90337476,90348132,90335828,90337812,90315216,90302484,89965500,90177396,90290524,90380776,90210652,90398536,90011692,90276648,90228472,90304728
1575136991000000000,90337476,90348132,90336092,90339840,90315216,90302484,89965500,90177396,90290524,90380776,90213040,90398536,90011692,90276648,90228520,90304776
1575136992000000000,90337476,90348132,90339388,90339840,90315216,90302484,89965760,90177396,90290524,90380776,90213564,90398536,90011692,90276648,90228552,90304776
1575136993000000000,90337476,90348132,90339472,90339856,90315216,90302484,89965760,90177396,90290524,90380776,90213564,90398536,90011692,90276648,90228552,90304776
1575136994000000000,90337476,90348132,90339536,90339872,90315720,90302744,89965808,90177396,90290968,90380776,90213596,90398528,90011692,90277016,90228512,90304784
1575136995000000000,90337476,90348240,90339568,90340028,90315720,90302744,89965808,90177396,90290968,90380776,90214460,90398512,90011692,90277016,90228512,90304784
1575136996000000000,90337476,90348240,90339568,90340240,90315720,90302736,89965980,90177396,90290968,90380844,90214584,90398568,90011692,90277016,90228512,90304768
1575136997000000000,90337508,90348240,90339568,90340364,90315720,90302736,89965964,90177396,90290968,90380844,90215232,90398552,90011692,90277016,90228532,90304768
1575136998000000000,90337556,90348240,90339568,90340812,90315720,90302996,89965916,90177396,90291108,90380844,90215464,90398552,90011692,90277160,90228564,90304880
1575136999000000000,90337556,90348240,90339568,90340996,90315720,90302996,89965916,90177396,90291060,90380844,90215464,90398520,90011692,90277160,90228736,90304912
1575137000000000000,90337556,90348240,90339568,90341120,90315720,90303200,89965948,90177676,90291060,90380844,90215480,90398520,90011692,90277160,90228736,90304912
1575137001000000000,90337556,90348240,90340080,90341120,90315820,90303200,89965948,90177676,90291060,90380844,90215700,90398520,90011692,90277160,90228736,90304912
1575137002000000000,90337532,90348240,90340184,90341120,90315820,90303200,89966120,90177676,90291308,90380332,90215700,90398520,90011980,90277268,90228736,90304912
1575137003000000000,90337532,90348364,90340184,90341232,90315820,90303200,89966120,90177832,90291308,90380332,90215700,90398520,90011980,90277268,90228784,90304912
1575137004000000000,90337532,90348364,90340216,90341280,90315820,90303200,89966120,90177832,90291308,90380332,90215700,90398568,90011980,90277268,90228712,90304864
1575137005000000000,90337580,90348876,90340184,90341280,90315852,90303200,89966524,90177832,90291308,90380332,90215700,90398568,90012028,90277268,90228836,90304864
1575137006000000000,90337628,90348892,90340224,90341248,90315852,90303200,89966524,90177832,90291308,90380332,90215700,90398568,90012028,90277268,90228836,90304864
1575137007000000000,90337628,90348892,90340224,90341608,90315852,90303200,89966524,90177832,90291340,90380332,90215700,90398568,90012060,90277268,90228836,90304864
1575137008000000000,90337628,90348892,90340224,90341576,90315852,90303200,89966600,90177832,90291340,90380332,90215920,90398568,90012228,90277316,90228836,90305076
1575137009000000000,90337628,90348892,90340224,90341608,90315852,90303200,89966796,90177832,90291340,90380332,90215920,90398600,90012228,90277316,90228836,90305076
1575137010000000000,90337628,90348892,90340224,90341608,90315852,90303200,89966796,90177832,90291340,90380332,90215928,90398600,90012228,90277488,90228852,90305076
1575137011000000000,90337704,90348892,90340224,90341608,90315852,90303200,89966796,90177832,90291848,90380332,90215928,90398600,90012228,90277488,90228900,90305124
1575137012000000000,90337704,90348892,90340224,90341608,90315852,90303200,89966796,90177832,90291848,90380332,90215928,90398724,90012228,90277488,90228900,90305156
1575137013000000000,90337952,90348892,90340224,90341608,90315852,90303200,89966796,90177848,90291848,90380332,90215928,90398804,90012228,90273632,90228932,90305156
1575137014000000000,90337952,90348892,90340224,90341608,90315852,90303200,89966844,90177848,90292352,90380332,90215928,90398804,90012228,90273804,90228884,90305108
1575137015000000000,90337952,90348892,90340224,90341592,90315852,90299120,89966968,90177848,90292356,90380332,90215928,90398804,90012228,90273804,90228884,90305108
1575137016000000000,90333784,90345372,90340256,90341640,90315852,90299120,89966968,90177848,90292340,90380332,90215928,90398804,90012228,90273656,90228884,90305108
1575137017000000000,90333832,90345528,90340256,90341640,90315852,90299120,89966968,90177848,90292284,90380332,90215928,90398820,90012228,90273656,90228884,90305148
1575137018000000000,90333832,90345528,90340256,90341104,90315852,90299120,89967064,90177848,90292308,90381092,90215928,90398820,90012228,90273456,90228884,90305116
1575137019000000000,90336800,90345536,90340256,90341136,90315852,90299120,89967220,90177848,90292308,90381092,90215928,90398820,90012228,90273464,90228932,90305196
1575137020000000000,90336932,90345536,90340256,90341136,90315976,90299628,89967220,90177848,90292308,90381092,90215960,90398820,90012228,90273464,90228932,90305196
1575137021000000000,90337024,90346040,90340256,90341136,90315976,90299628,89967220,90177848,90292308,90381092,90215960,90398820,90007440,90273464,90228932,90305236
1575137022000000000,90337024,90346040,90340256,90341136,90315976,90299628,89967356,90177848,90292608,90381092,90216072,90398820,90007440,90276788,90228932,90305236
1575137023000000000,90337528,90346040,90340256,90341136,90315976,90299628,89966860,90177848,90292512,90381092,90216072,90398820,90007440,90276788,90228932,90305236
1575137024000000000,90337528,90346040,90340256,90341512,90315976,90301384,89966860,90177848,90292660,90381100,90216072,90398820,90007440,90276928,90228868,90305188
1575137025000000000,90337576,90346040,90340256,90341512,90315976,90301384,89966860,90177832,90292660,90381100,90216072,90398844,90007440,90276928,90228844,90305296
1575137026000000000,90471468,90469948,90498160,90462380,90463584,90461280,90096256,90326840,90442936,90539216,90371108,90518636,90132120,90438452,90375416,90466476
1575137027000000000,90357988,90337956,90365780,90325924,90343232,90310628,89968112,90216012,90317416,90390280,90265932,90374560,90012564,90289836,90215656,90324584
1575137028000000000,90351424,90317192,90365780,90311108,90343232,90292912,89968796,90194660,90317416,90390312,90243852,90364524,90011360,90277388,90216040,90304256
1575137029000000000,90351424,90317192,90365780,90311172,90343232,90293044,89969168,90194644,90317416,90378848,90244332,90361672,90011608,90277456,90217000,90304316
1575137030000000000,90351424,90317372,90365268,90311188,90343232,90293664,89969300,90194972,90317416,90379788,90244356,90361944,90011640,90277512,90217004,90304576
1575137031000000000,90351424,90317412,90365268,90311208,90343232,90293680,89969556,90194980,90305616,90379788,90244604,90361944,90011640,90277644,90217684,90304580
1575137032000000000,90351424,90317536,90365268,90311832,90342704,90293680,89969556,90194980,90306712,90380036,90245116,90362692,90011764,90277644,90217684,90304580
1575137033000000000,90351424,90317536,90365268,90311880,90342704,90294316,89969564,90195500,90306712,90380036,90245116,90362692,90012236,90277644,90217716,90304580
1575137034000000000,90351424,90317660,90365268,90311880,90342704,90294316,89970236,90195500,90307228,90380604,90245116,90362880,90012252,90277644,90217668,90304856
1575137035000000000,90351424,90318168,90364740,90311880,90342704,90294352,89970700,90195500,90307228,90380896,90245116,90362880,90012772,90278156,90217920,90305364
1575137036000000000,90351424,90318168,90364740,90312040,90342704,90294548,89970576,90195500,90307228,90380896,90245116,90363164,90013044,90278156,90217920,90305364
1575137037000000000,90351936,90318168,90364740,90312040,90342704,90294740,89970576,90195556,90307228,90381036,90245116,90363040,90013784,90278156,90217936,90305488
1575137038000000000,90351936,90318168,90364740,90312072,90342704,90294872,89970720,90195556,90308244,90381240,90245116,90363112,90013972,90278156,90217904,90305584
1575137039000000000,90352032,90318676,90364740,90312072,90342704,90295040,89970720,90195556,90308276,90381240,90245116,90363112,90001704,90278156,90218108,90305708
1575137040000000000,90352032,90318676,90364740,90312104,90342704,90295024,89970752,90195556,90308276,90381316,90245620,90363112,90001828,90278156,90218108,90305708
1575137041000000000,90350072,90318676,90364740,90312104,90342704,90295176,89970752,90195556,90308276,90381440,90245620,90363112,90002204,90278156,90218108,90305708
1575137042000000000,90350220,90318676,90364740,90312152,90342704,90295176,89970800,90195556,90308276,90381408,90245620,90363112,90002204,90278356,90218108,90305804
1575137043000000000,90350220,90318676,90350440,90312152,90331520,90295176,89970800,90195556,90308276,90381532,90245628,90363268,90002204,90278356,90218108,90305928
1575137044000000000,90350220,90318676,90350928,90312200,90332684,90295176,89970872,90195556,90308276,90381580,90245628,90363268,90002204,90278912,90218060,90305880
1575137045000000000,90350252,90318676,90350928,90312200,90333180,90295176,89970872,90195556,90308284,90381636,90245628,90363268,90002204,90279160,90218060,90305880
1575137046000000000,90350460,90318676,90350928,90312224,90333308,90295140,89971308,90195556,90308732,90381652,90246080,90363268,90002204,90279160,90218076,90305880
1575137047000000000,90350420,90318676,90350928,90312224,90333308,90295140,89971308,90195556,90308940,90381652,90246220,90363284,90002204,90279160,90218076,90305880
1575137048000000000,90350468,90318676,90350928,90312192,90333388,90294612,89971332,90195556,90308972,90381776,90246220,90363376,90002204,90279332,90218044,90305972
1575137049000000000,90350468,90318676,90350928,90312192,90333388,90291820,89971300,90195556,90308972,90381776,90246220,90363408,90002204,90279504,90218076,90306004
1575137050000000000,90350468,90318676,90351052,90312224,90333388,90291820,89971332,90195556,90308972,90381760,90246220,90363408,90002660,90279532,90218092,90306004
1575137051000000000,90350472,90318676,90351176,90312464,90333388,90291820,89971332,90195556,90308972,90381760,90246220,90363760,90002660,90279532,90218264,90306532
1575137052000000000,90350472,90318676,90351224,90312464,90333388,90291820,89971332,90195556,90308972,90381760,90246220,90363760,90002660,90279532,90218264,90306532
1575137053000000000,90350472,90318676,90351348,90312464,90333388,90291820,89971332,90195728,90308972,90381848,90246204,90363760,90003164,90279532,90218264,90306532
1575137054000000000,90350472,90318676,90351348,90312464,90333632,90291820,89971380,90195728,90308972,90381864,90246080,90363760,90003164,90279532,90218340,90306484
1575137055000000000,90350472,90318676,90351332,90312596,90333632,90291820,89971388,90195728,90308972,90381864,90246080,90363744,90003164,90279532,90218464,90306524
1575137056000000000,90350472,90318676,90351332,90312784,90333808,90293864,89971404,90195728,90309284,90381832,90246360,90363760,90003164,90279532,90218480,90306564
1575137057000000000,90350912,90318676,90351456,90312736,90333808,90294328,89971496,90195744,90309440,90382112,90246312,90363828,90003164,90279532,90218580,90306484
1575137058000000000,90350968,90318676,90347808,90312768,90333808,90294336,89971448,90195744,90309424,90382112,90246312,90363952,90003164,90279532,90218548,90306640
1575137059000000000,90351248,90318676,90347808,90312776,90333808,90294448,89971416,90195744,90309424,90382112,90246312,90363952,90003164,90279532,90218628,90306640
