Time,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15
1575075626000000000,90486592,90506020,90509024,90479444,90492624,90486000,90118792,90357136,90472248,90577356,90408208,90546100,90168764,90475872,90421488,90503636
1575075627000000000,90486592,90506020,90509024,90479444,90492624,90486016,90118792,90357136,90471108,90577356,90408208,90546100,90168764,90475872,90421488,90503636
1575075628000000000,90207468,90224976,90222248,90168480,90211120,90192660,89822832,90073440,90185276,90290372,90105200,90266108,89891380,90193016,90125156,90214028
1575075629000000000,90207468,90224736,90221412,90162132,90211120,90192660,89822832,90070464,90172680,90290372,90104456,90250868,89885180,90180432,90125156,90206900
1575075630000000000,90207468,90224736,90221412,90162140,90211120,90190280,89822996,90070464,90169704,90290372,90104456,90250896,89885180,90180576,90125364,90207164
1575075631000000000,90207468,90224736,90221412,90162380,90211120,90181380,89823512,90070464,90169884,90290436,90104456,90251148,89885164,90180924,90125612,90207752
1575075632000000000,90207468,90224736,90221412,90162620,90211120,90181380,89824360,90070464,90169884,90290436,90104456,90251320,89885164,90181012,90125612,90207764
1575075633000000000,90199488,90225240,90221412,90162668,90211120,90181512,89824368,90070464,90169884,90290436,90104456,90251320,89885668,90181516,90125612,90208572
1575075634000000000,90199612,90225132,90221412,90162668,90211628,90181636,89824416,90070464,90169884,90290436,90104960,90251320,89885732,90181516,90125580,90208572
1575075635000000000,90199936,90225132,90221412,90162668,90211628,90181636,89824416,90070968,90169884,90290436,90104960,90251556,89885732,90181516,90126240,90208572
1575075636000000000,90200308,90225132,90221412,90163536,90211628,90181684,89824832,90070968,90171404,90290940,90104960,90252072,89885732,90181524,90126240,90208448
1575075637000000000,90200996,90225668,90221920,90163536,90211628,90181864,89824916,90070968,90171404,90290940,90104960,90252072,89885732,90182028,90126240,90208968
1575075638000000000,90201068,90225668,90221920,90163504,90211628,90180664,89824980,90070968,90171404,90290940,90104960,90252040,89885732,90182152,90126272,90208872
1575075639000000000,90201068,90225668,90221920,90163456,90211640,90177116,89824980,90070968,90171404,90290940,90104960,90252192,89885732,90182152,90126336,90208904
